Filepath,Label
C:/plants/train\Grape___Black_rot\3588f6c1-e117-4f85-b9e5-b2082d6dcf52___FAM_B.Rot 3419.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\35b05f58-cb96-4d85-b5b7-9c03c84862b3___FAM_B.Rot 0351.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\36160eed-7b0e-461c-b3a4-174e37e414cb___FAM_B.Rot 0749.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\366a6137-fac0-4f9c-85e3-afc2da8a350f___FAM_B.Rot 3550.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\36a0faca-8342-4eb7-94bf-7f9382a81c9d___FAM_B.Rot 3356.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\36be3b48-82d7-4a96-8ef1-87355cfa2c59___FAM_B.Rot 0426.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\36e02eae-5235-4e1b-a2a2-296d6fab66a3___FAM_B.Rot 3479.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\37556529-d885-49b1-a6dd-7250fdc34592___FAM_B.Rot 3618.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\38b1741f-60a2-45f5-8ab6-c6ddc83738f2___FAM_B.Rot 0482.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\38cc6a0d-cc68-4663-921f-8ed4ba0bd587___FAM_B.Rot 3192.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\39022631-41f4-4d41-af30-f025f581ff7d___FAM_B.Rot 3285.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\392c9834-81a7-4e58-a8a7-ff64f1620816___FAM_B.Rot 3398.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3936c10d-0850-461f-9df8-83cf6c59d163___FAM_B.Rot 3319.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3962567b-b8da-4d1f-bfbe-8ba8adb53795___FAM_B.Rot 0416.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\39c4aca9-1462-49be-aebe-75dc63cc6ef3___FAM_B.Rot 0355.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\39f49e8a-cd72-45bd-bcf5-a25f472fa6ac___FAM_B.Rot 0512.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3a383fc1-ac61-41be-852b-2716ae85054d___FAM_B.Rot 3330.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3a4dd05d-a912-4c16-a679-f00028a0d7b6___FAM_B.Rot 5011.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3a5abb6b-36b3-416f-b511-aa0b7fb5eda6___FAM_B.Rot 3124.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3ad4f4cb-a4bf-4501-b352-cc3dfcf07afb___FAM_B.Rot 3220.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b4f4925-6982-4527-a88d-6cbacbd60460___FAM_B.Rot 3031.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b54fead-5d85-40bc-a047-60815cde275e___FAM_B.Rot 5015.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b646501-0c1f-4f1b-889e-26a4a31d03f7___FAM_B.Rot 5084.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b840038-8831-4158-ab4a-8eeee954d136___FAM_B.Rot 3307.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b905cf5-c442-4d50-bb83-3caf6142d726___FAM_B.Rot 2995.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3b944fae-8e65-4abc-bb3d-744642d3da10___FAM_B.Rot 0438.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3bb9a09d-433c-4245-b0a8-7fc8d96d4090___FAM_B.Rot 0720.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3c39d9d4-3dcd-4aa5-a550-4389ce02296e___FAM_B.Rot 0606.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3cbdecf2-1139-457e-ae80-12a504806b78___FAM_B.Rot 3294.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3d8bd6cf-86c4-4b2c-8f99-a3cb0978b7e5___FAM_B.Rot 0607.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3d918f29-4267-4af3-bd42-009480633b8f___FAM_B.Rot 0454.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3daa917c-f13b-4a6a-ab60-b544916c34c1___FAM_B.Rot 0547.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3de6663f-78b4-49e1-a084-76805d7f3733___FAM_B.Rot 3425.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3e061aca-cb0c-4cd5-99a2-ea33ecea117c___FAM_B.Rot 3380.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3e3a84bc-ec5a-495a-9687-f5b1aa0b5836___FAM_B.Rot 3322.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3e3a858c-ef05-44a2-9370-bb8bfe754a28___FAM_B.Rot 0595.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3e5adab5-7d96-47c2-b927-936237c00044___FAM_B.Rot 0415.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3f092a00-8ffd-4bc7-9c33-17555cb192c3___FAM_B.Rot 0654.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3f82a8c0-b79d-48a1-971e-8ae69f34dc0e___FAM_B.Rot 3012.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3f95e811-027a-4e6b-ab46-7dd5dd4dd2fd___FAM_B.Rot 0758.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3fec6e37-1880-4c71-8b54-617ba9209270___FAM_B.Rot 0394.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\3ff156cc-1dca-4adb-9a14-ea922e0cd9d4___FAM_B.Rot 0745.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40240052-2bba-4ad4-acce-8641a309a5ac___FAM_B.Rot 0730.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40a20631-ebe7-4249-bd54-33fb175faf0f___FAM_B.Rot 0442.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40add895-b8e2-42ef-af05-5d13bd5554c6___FAM_B.Rot 3475.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40b0b3e8-d591-42c2-9e59-a8daaf9f2f44___FAM_B.Rot 3491.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40f7f974-67d0-4a8d-b1b8-386007854643___FAM_B.Rot 0471.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\40f8f9da-fb45-4cde-b969-3ef1fdf8e713___FAM_B.Rot 3097.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\41683bde-b97c-487c-b342-ed4cf21d129e___FAM_B.Rot 3017.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\416b800e-ab38-4fa1-8de8-54768869dd1d___FAM_B.Rot 3313.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4231101f-c683-4711-9949-b99e5ff30e64___FAM_B.Rot 3396.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\42aafcbe-ea42-4dc5-bb1c-8e30ec255b6e___FAM_B.Rot 3178.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\42aecd06-177a-4efd-9647-2a5dcda46c9b___FAM_B.Rot 3299.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\42c34247-fd53-447e-935c-ccac6306cb71___FAM_B.Rot 0611.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\42e774fe-ff8e-4044-8dd5-5deedc64c991___FAM_B.Rot 3148.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4316c1d4-def2-4b34-b4ee-b97c9dfae1f2___FAM_B.Rot 3583.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\436af3f7-4b6b-451b-a8f8-0b5049828384___FAM_B.Rot 3625.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\43998835-9608-4f1b-bbe8-d63cfa815390___FAM_B.Rot 0383.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\43b547bb-666c-4458-b918-ef98ab08d02f___FAM_B.Rot 0691.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\43c2e0a8-2007-48cf-9f06-af5a3d651298___FAM_B.Rot 0623.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\43fbcf64-eb79-4406-a832-a7567775a94c___FAM_B.Rot 0407.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\449d4da0-3b3f-4b74-b710-f74f09a3ed69___FAM_B.Rot 0334.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\45631fc9-ee25-4556-acba-12eab79ec01b___FAM_B.Rot 0708.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\458d2f09-f646-42e6-ac1f-0aa5e123c127___FAM_B.Rot 0583.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\461ca062-5f02-457a-a060-7ba8d459878d___FAM_B.Rot 3427.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\47590c82-1467-4008-a9a0-27d9f12bada5___FAM_B.Rot 0594.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\47682bea-7eb6-4c69-8833-e0d43f2a64ad___FAM_B.Rot 0718.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4775c72d-1bc1-4cef-96c6-dd0bffcc276d___FAM_B.Rot 3088.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4791dabf-156e-4f0f-b922-f2c7f25d5102___FAM_B.Rot 0500.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\485c3608-0e75-4c55-acae-65b5c778f6d1___FAM_B.Rot 0333.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4885eb16-083f-4132-afa8-8185eb86616a___FAM_B.Rot 3264.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4890481c-3eb1-4fb2-afd8-0e22d0dd776b___FAM_B.Rot 3406.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\489488d6-c257-4644-aefd-37ca4eb8b615___FAM_B.Rot 3496.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\48b865b5-e7c6-45f1-994a-b2b1adc2cff5___FAM_B.Rot 3379.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\49133104-ac26-4ee4-ae4f-5901eff03cfb___FAM_B.Rot 0586.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4a0e8241-b8c4-4e01-ab1b-7b8ff77f4b6f___FAM_B.Rot 3118.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4a73015b-dbd0-417f-98b3-2016561c9bae___FAM_B.Rot 3577.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4b0efd47-1736-40e8-844f-077a0cf12294___FAM_B.Rot 5104.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4b4c5485-62c7-4b05-89e7-2b200788337d___FAM_B.Rot 3519.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4b58bd4b-a23c-4677-b52e-5301a120c981___FAM_B.Rot 3150.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4c6fe690-8921-42ea-ab54-06bcc21de388___FAM_B.Rot 0505.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4ce501e4-f2e1-446f-a65e-2545ab9afb90___FAM_B.Rot 3402.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4d1aa43d-81ed-4535-a680-c998f4d7b974___FAM_B.Rot 0732.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4d809b95-8d11-444a-ac84-e5e327c843b1___FAM_B.Rot 3584.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4d84bb47-ff52-414c-8c1f-21826e25876d___FAM_B.Rot 3371.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4d8e130b-809c-4f17-b724-83463c8fbbab___FAM_B.Rot 3092.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4d8eb211-0ad4-4cac-be0a-56d5d0ad9d8e___FAM_B.Rot 3008.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4dca234a-1cf7-4524-ade0-7aadda601943___FAM_B.Rot 0525.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4dd5393a-fbcd-41da-b67c-5f74c3a5851d___FAM_B.Rot 3336.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4e15bb20-cd99-4a38-b9e8-4a5bd97d8f07___FAM_B.Rot 0719.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4e9dc57c-9d1e-4e31-bb7e-a744a67d98ed___FAM_B.Rot 3263.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4ea5f522-3623-4ee9-9a13-4ea63404c500___FAM_B.Rot 5070.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4ed51751-01c2-4b59-8b10-1e8005d2e421___FAM_B.Rot 3467.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4f2e0b9d-ad36-4b62-a475-66f13ce3320b___FAM_B.Rot 0492.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4f96ed73-52e2-4f42-9c1c-afb7d89ef39f___FAM_B.Rot 5066.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4fa15c09-e065-4687-8a17-89dd047b76a5___FAM_B.Rot 3025.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\4fdd1c1a-33fb-4409-8fbf-40f416abfde9___FAM_B.Rot 3272.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\50911cb0-4fc0-4403-b42d-d21b60b76ed6___FAM_B.Rot 0422.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5092a40d-5a54-4969-ba1b-81021732a6a1___FAM_B.Rot 3477.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\50dd2895-09c6-48c4-b4f5-a66c5ffbfc48___FAM_B.Rot 3555.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\50e831d2-ba5d-4955-bd33-578299a6a446___FAM_B.Rot 3458.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\513c17f5-6161-4fca-975b-d8dca8912fdc___FAM_B.Rot 0591.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\515986ac-032f-479a-a71b-085e2e1d61c7___FAM_B.Rot 3404.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\51a8eb51-21e7-45b7-a38a-51524c8bbaf3___FAM_B.Rot 3130.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\51beded3-3dc0-4f1f-a6b9-45c74612b9a1___FAM_B.Rot 3005.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\51c9650f-6098-45ac-a58a-57d376557db5___FAM_B.Rot 0542.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\52018b03-b024-4eb9-b19e-b62fd70a2523___FAM_B.Rot 5037.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\526120a4-30bc-4cc6-81c2-5279221c4f69___FAM_B.Rot 3457.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\52d883a1-8dd7-4d37-9b02-158ec8f3ae1b___FAM_B.Rot 3128.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5341122a-a70e-4c34-a92f-4d7faac26450___FAM_B.Rot 3116.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\53cbe716-ed64-4a97-afe4-804e43459df2___FAM_B.Rot 5034.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\53e3967e-a5cf-47b0-a2aa-08f0de24b815___FAM_B.Rot 0423.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5407b5fb-baef-4311-8d3a-3eeee4e46115___FAM_B.Rot 0469.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\542e6e4a-b83f-4ffa-bef5-f6c79edf75c1___FAM_B.Rot 3512.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5438fe9e-1922-4e2c-8371-993cf0dbb506___FAM_B.Rot 0697.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\545a1e0e-4a22-4bfe-94dc-29c0956ad4d4___FAM_B.Rot 3187.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5495808e-cf34-4992-9e68-e93524d5f60e___FAM_B.Rot 3526.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\54a1ee91-785b-4562-bc2d-47cdfdf3c07f___FAM_B.Rot 3245.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\54a79623-0d67-426d-a689-b88d26c2376c___FAM_B.Rot 0599.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\54c4b168-dee9-4c20-8b41-3aed28fd3aca___FAM_B.Rot 5089.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\54d291d6-7cfe-489a-b03e-d79a62fa158f___FAM_B.Rot 3265.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\54f5ead3-b7f1-4320-914f-9dc9652c705a___FAM_B.Rot 0419.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\554d21fb-757a-47b5-97af-22511dc8dff3___FAM_B.Rot 0647.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\55740c50-995e-4bd4-84a1-d73475041d43___FAM_B.Rot 0522.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\55bd709e-4202-4175-8d60-5302eba8e3d1___FAM_B.Rot 3410.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\55ca1160-9110-416a-b35d-934c94037269___FAM_B.Rot 3484.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5600cf30-20d3-4d78-8184-d8100f3d8b3b___FAM_B.Rot 3318.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\562500d7-cb82-409f-b681-4224beb1d7b8___FAM_B.Rot 0372.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\56ba4e51-a0c0-4c08-b448-d6a107e38334___FAM_B.Rot 3421.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\56fe18c8-e9bf-43ce-b7b8-960400a4555d___FAM_B.Rot 5092.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\57062172-92bd-40fd-8ec5-4f9e8b1e6e11___FAM_B.Rot 3221.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5735a4b0-0307-4bae-86f5-d02a2988d7f1___FAM_B.Rot 3536.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5763c488-da90-4681-9d43-7ba79174fd44___FAM_B.Rot 0570.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5797a5f5-8bcd-427c-adfb-95961804a98c___FAM_B.Rot 3493.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\57d3f36f-3d36-4f22-88e9-54f07de2a708___FAM_B.Rot 0601.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\57ff63bd-5e16-44ed-ae5b-091e46dda999___FAM_B.Rot 5078.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\58130ddc-0d95-4e13-945d-54de9ef50fb9___FAM_B.Rot 3019.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\582eaaed-9c7a-4f3d-a1e8-a8b79efb8175___FAM_B.Rot 3331.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\58ae8c77-be8d-4d37-a521-cca064e464de___FAM_B.Rot 3058.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\58bfc473-5447-4e92-b867-42a1d8886bb5___FAM_B.Rot 3412.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\58d4a2f5-625a-41e1-87ec-885441b56cd4___FAM_B.Rot 3533.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\58e3332c-b8a0-4bb0-9dec-26447ff451cb___FAM_B.Rot 3160.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\590a10cc-dab5-4294-93ae-2c6ee606f9b7___FAM_B.Rot 3288.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\595c4a79-8ce8-4480-beee-95b8bf853879___FAM_B.Rot 3173.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\597cb459-6d10-4b4c-b927-c7808cd370a6___FAM_B.Rot 0395.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\597e8cf7-f504-4eb8-ba2d-b6713bcdf9b8___FAM_B.Rot 3423.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5ad6fd71-d78a-4f4c-b195-1b0a69ae0de3___FAM_B.Rot 3433.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5b6b8d75-4b0a-44fb-90a5-0be2f002171d___FAM_B.Rot 0597.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5c9c6671-580c-47a8-9dda-348dd6b03a78___FAM_B.Rot 3010.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5ca2ac16-73d9-475d-bb60-40afddb76ef0___FAM_B.Rot 3409.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5cb2df5c-c699-4e10-af47-76a4b14858bd___FAM_B.Rot 0738.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5ce9d6df-162c-4488-9b80-eadfcbd1d02c___FAM_B.Rot 0563.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5dabcf87-baba-4395-b600-abd6d78a4511___FAM_B.Rot 0506.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5e12ba62-8d95-4348-9278-6ec81b8b7eea___FAM_B.Rot 3186.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5e8d554a-6374-4d36-b389-a56cae97a9d7___FAM_B.Rot 3144.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5efc6792-c66a-4ec2-8ca2-3a3664c934b8___FAM_B.Rot 0444.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5f65a7e2-e422-423b-b4f7-f9c7c6d0ef56___FAM_B.Rot 3210.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5fd7b9f6-6399-4d69-9fed-d9f380f1ac04___FAM_B.Rot 3077.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5feef803-3c0a-4dd9-87dd-7705c42b105c___FAM_B.Rot 0642.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\5ffd7e9b-c750-4e10-8046-51d0c866fc8e___FAM_B.Rot 3562.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\602b97d7-0319-4ca2-a8f1-91390a7489de___FAM_B.Rot 3530.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\613cac81-8048-40f7-892f-bb2e496cd7ea___FAM_B.Rot 0620.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\615114a7-bd90-46f4-a2fe-fb4021bbf4d1___FAM_B.Rot 3227.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\615a2495-64c3-42c6-9388-c2569f0009b5___FAM_B.Rot 3582.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\61a3d458-6b32-4191-ab56-75ead7362294___FAM_B.Rot 3473.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\61c865cc-fecf-437d-aa7d-e1d836723f62___FAM_B.Rot 3040.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\61ee5a5b-2a7f-4948-8041-bd1dbf086d7b___FAM_B.Rot 0651.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\61fecacf-f422-43be-964a-d6f3f6e3cac7___FAM_B.Rot 0527.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\61fff4d4-7012-4171-bfed-5ca53f55abdb___FAM_B.Rot 0352.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\622a1243-a2f2-4888-aed6-0eb3186b6e7e___FAM_B.Rot 3603.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\623d6138-8f61-48b4-a724-8ca614740ca6___FAM_B.Rot 3167.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\62a898be-2abb-47e8-9750-fecdb4ba2f7a___FAM_B.Rot 3257.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\630cea2f-1457-4f55-b9cf-ca3a5362fd63___FAM_B.Rot 3075.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\630f9eef-10a2-4f0d-a6d3-dc75e4a5cd74___FAM_B.Rot 5106.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\63182b9b-643f-41e1-a3d3-6d1c18c201ab___FAM_B.Rot 0553.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\636b8472-ce10-4889-a68f-c71d407768e6___FAM_B.Rot 3573.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\637315db-ce84-425a-b2d3-4284e8a8e3c5___FAM_B.Rot 0347.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\639728f8-1d6b-4f6f-860c-2c48653eb564___FAM_B.Rot 3547.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\63dd0b2a-216d-400a-b94c-9d3398bae31f___FAM_B.Rot 3355.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\63e24d93-6779-49b5-b0d0-d793cd68943b___FAM_B.Rot 3436.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\6477cd76-093e-47e5-a3e8-5792a075e846___FAM_B.Rot 3085.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\64b72059-d3f9-4378-8ee5-e18f352e9784___FAM_B.Rot 3543.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\64e0f03c-56e7-409e-8e0c-77d3e4bbb7ee___FAM_B.Rot 5064.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\65fb7d1a-293a-4580-ab2b-405a1a9dfe1a___FAM_B.Rot 0733.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\6639a881-3f47-489b-a2d9-3d55b1556c36___FAM_B.Rot 3451.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\669168c0-ff03-4708-a10a-153d5cd1e10f___FAM_B.Rot 3481.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\66f6bb0c-ff8d-42a4-a3cd-e0a23ab02761___FAM_B.Rot 0405.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\671c5fce-9cae-430f-b798-d7ff4a859773___FAM_B.Rot 3125.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\674d1b13-c042-4b8d-8df3-406ba1ea6c9f___FAM_B.Rot 0736.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\67dccc3a-0d41-49ee-a4f8-70cc9428443c___FAM_B.Rot 3370.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\6800b0b9-899d-40fe-bd1b-53304fa6c98c___FAM_B.Rot 0540.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\68083fb3-c433-43d8-a509-7435803558fc___FAM_B.Rot 3185.JPG,Grape___Black_rot
C:/plants/train\Grape___Black_rot\6813e6bf-0878-4e6b-85a2-24e2a7c563d0___FAM_B.Rot 3385.JPG,Grape___Black_rot
